5	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Sagittal\\	Sagittal	N	LA 	null	birn:image1_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Sagittal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ First Sample \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Coronal\\	Coronal	N	LI 	null	birn:image1_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Coronal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ First Sample \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Transverse\\	Transverse	N	LI 	null	birn:image1_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\First Sample\\Transverse\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ First Sample \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Sagittal\\	Sagittal	N	LA 	null	birn:image2_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Sagittal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Second Sample \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Coronal\\	Coronal	N	LI 	null	birn:image2_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Coronal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Second Sample \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Transverse\\	Transverse	N	LI 	null	birn:image2_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Second Sample\\Transverse\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Second Sample \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Sagittal\\	Sagittal	N	LA 	null	birn:image3_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Sagittal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Third Sample \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Coronal\\	Coronal	N	LI 	null	birn:image3_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Coronal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Third Sample \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Transverse\\	Transverse	N	LI 	null	birn:image3_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Third Sample\\Transverse\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Third Sample \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Sagittal\\	Sagittal	N	LA 	null	birn:image4_sag	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Sagittal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Fourth Sample \\\\ Sagittal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Coronal\\	Coronal	N	LI 	null	birn:image4_coronal	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Coronal\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Third Sample \\\\ Coronal	@	2007-10-10	null	null	OASIS	IMG	null	null	null
5	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Transverse\\	Transverse	N	LI 	null	birn:image4_trans	null	concept_cd	concept_dimension	concept_path	T	LIKE	\\BIRN\\oasis\\Images\\Raw Images\\Fourth Sample\\Transverse\\	null	oasis \\\\ Images \\\\ Raw Images \\\\ Fourth Sample \\\\ Transverse	@	2007-10-10	null	null	OASIS	IMG	null	null	null
